journal_id,SR,year,Rank,Title,Type,Issn,eIssn,SJR,SJR Best Quartile,H index,Total Docs. (1999),Total Docs. (3years),Total Refs.,Total Citations (3years),Citable Docs. (3years),Citations / Doc. (2years),Ref. / Doc.,%Female,Overton,SDG,Country,Region,Publisher,Coverage,Categories,Areas,year.1,journal_abbr,Title_clean
13972.0,"FESHARAKI F, 2019, PSYCHOL STUD (MYSORE)",2019.0,16421.0,PSYCHOLOGICAL STUDIES,journal,00332968,09749861,"0,243",Q3,21.0,,124.0,2157.0,67.0,122.0,"0,51","49,02","61,17",3.0,6.0,India,Asiatic Region,Springer International Publishing AG,"1971, 1980, 1992, 2009, 2014-2025",Medicine (miscellaneous) (Q3); Psychology (miscellaneous) (Q3),Medicine; Psychology,2019.0,PSYCHOL STUD (MYSORE),PSYCHOLOGICAL STUDIES
14100.0,"MAJEED A, 2024, DEV PRACT",2024.0,14694.0,DEVELOPMENT IN PRACTICE,journal,13649213,09614524,"0,366",Q2,57.0,,285.0,4473.0,373.0,225.0,"1,22","37,59",-,9.0,90.0,United Kingdom,Western Europe,Routledge,1991-2025,"Development (Q2); Geography, Planning and Development (Q2)",Social Sciences,2024.0,DEV PRACT,DEVELOPMENT IN PRACTICE
14130.0,"FRESÉ M, 2001, RES ORGAN BEHAV",2001.0,2975.0,RESEARCH IN ORGANIZATIONAL BEHAVIOR,journal,01913085,,"0,762",Q2,83.0,,9.0,1367.0,6.0,8.0,"0,67","151,89","60,00",0.0,0.0,United Kingdom,Western Europe,Emerald Publishing,"2000-2004, 2006, 2008-2024",Experimental and Cognitive Psychology (Q2); Organizational Behavior and Human Resource Management (Q2); Social Psychology (Q2),"Business, Management and Accounting; Psychology",2001.0,RES ORGAN BEHAV,RESEARCH IN ORGANIZATIONAL BEHAVIOR
14704.0,"GAO Y, 2017, TECHNOL FORECAST SOC CHANGE",2017.0,2658.0,TECHNOLOGICAL FORECASTING AND SOCIAL CHANGE,journal,00401625,,"1,380",Q1,209.0,,850.0,25313.0,3283.0,767.0,"3,57","73,80","30,13",130.0,0.0,United States,Northern America,Elsevier Inc.,1970-2025,Applied Psychology (Q1); Business and International Management (Q1); Management of Technology and Innovation (Q1),"Business, Management and Accounting; Psychology",2017.0,TECHNOL FORECAST SOC CHANGE,TECHNOLOGICAL FORECASTING AND SOCIAL CHANGE
14756.0,"HILL S, 2006, STAT SCI",2006.0,1631.0,STATISTICAL SCIENCE,journal,08834237,,"1,427",Q1,125.0,,127.0,1781.0,293.0,123.0,"1,80","31,25","14,81",13.0,0.0,United States,Northern America,Institute of Mathematical Statistics,1986-2024,"Mathematics (miscellaneous) (Q1); Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)",Decision Sciences; Mathematics,2006.0,STAT SCI,STATISTICAL SCIENCE
14757.0,"HOSSEINI S, 2017, INT J HEALTH CARE QUAL ASSUR",2017.0,11801.0,INTERNATIONAL JOURNAL OF HEALTH CARE QUALITY ASSURANCE,journal,09526862,,"0,358",Q2,61.0,,203.0,2151.0,228.0,188.0,"1,06","30,73","41,95",0.0,0.0,United Kingdom,Western Europe,Emerald Publishing,1988-2025,"Business, Management and Accounting (miscellaneous) (Q2); Health Policy (Q3)","Business, Management and Accounting; Medicine",2017.0,INT J HEALTH CARE QUAL ASSUR,INTERNATIONAL JOURNAL OF HEALTH CARE QUALITY ASSURANCE
14875.0,"EIME R, 2013, INT J BEHAV NUTR PHY",2013.0,1104.0,INTERNATIONAL JOURNAL OF BEHAVIORAL NUTRITION AND PHYSICAL ACTIVITY,journal,14795868,,"2,270",Q1,162.0,,383.0,6436.0,2069.0,376.0,"4,72","45,65","56,68",84.0,0.0,United Kingdom,Western Europe,BioMed Central Ltd,2004-2025,"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1)",Health Professions; Medicine; Nursing,2013.0,INT J BEHAV NUTR PHY,INTERNATIONAL JOURNAL OF BEHAVIORAL NUTRITION AND PHYSICAL ACTIVITY
15018.0,"BERT R, 2006, CIVIL ENG",2006.0,15396.0,CIVIL ENGINEERING,trade journal,08857024,23810688,"0,120",Q3,15.0,,163.0,28.0,20.0,161.0,"0,09","0,13","10,20",7.0,0.0,United States,Northern America,American Society of Civil Engineers (ASCE),1969-2024,Ceramics and Composites (Q3); Geotechnical Engineering and Engineering Geology (Q3); Materials Science (miscellaneous) (Q3); Civil and Structural Engineering (Q4),Earth and Planetary Sciences; Engineering; Materials Science,2006.0,CIVIL ENG,CIVIL ENGINEERING
15057.0,"VELOUTSOU C, 2019, ELECTRON COMMER R A",2019.0,3064.0,ELECTRONIC COMMERCE RESEARCH AND APPLICATIONS,journal,15674223,,"1,243",Q1,108.0,,178.0,4882.0,1025.0,175.0,"5,44","70,75","36,19",6.0,12.0,Netherlands,Western Europe,Elsevier B.V.,2002-2025,Computer Networks and Communications (Q1); Computer Science Applications (Q1); Management of Technology and Innovation (Q1); Marketing (Q1),"Business, Management and Accounting; Computer Science",2019.0,ELECTRON COMMER R A,ELECTRONIC COMMERCE RESEARCH AND APPLICATIONS
15427.0,"BANDURA A, 1999, J COGN PSYCHOTHER",1999.0,9909.0,JOURNAL OF COGNITIVE PSYCHOTHERAPY,journal,08898391,1938887X,"0,147",Q4,58.0,21.0,66.0,814.0,11.0,64.0,"0,17","38,76","35,90",2.0,0.0,United States,Northern America,Springer Publishing Company,1987-2024,Clinical Psychology (Q4); Experimental and Cognitive Psychology (Q4); Psychiatry and Mental Health (Q4),Medicine; Psychology,1999.0,J COGN PSYCHOTHER,JOURNAL OF COGNITIVE PSYCHOTHERAPY
15442.0,"MESKE C, 2020, INFORM SYST MANAGE",2020.0,8183.0,INFORMATION SYSTEMS MANAGEMENT,journal,10580530,,"0,617",Q1,72.0,,82.0,1491.0,212.0,67.0,"2,00","37,28","26,67",6.0,11.0,United Kingdom,Western Europe,Taylor and Francis Ltd.,1992-2024,Library and Information Sciences (Q1); Computer Science Applications (Q2); Information Systems (Q2),Computer Science; Social Sciences,2020.0,INFORM SYST MANAGE,INFORMATION SYSTEMS MANAGEMENT
15557.0,"ADCOCK R, 2001, AM POLIT SCI REV",2001.0,111.0,AMERICAN POLITICAL SCIENCE REVIEW,journal,15375943,00030554,"5,253",Q1,215.0,,150.0,2694.0,436.0,148.0,"2,27","53,88","13,10",15.0,0.0,United Kingdom,Western Europe,Cambridge University Press,1906-2025,Political Science and International Relations (Q1); Sociology and Political Science (Q1),Social Sciences,2001.0,AM POLIT SCI REV,AMERICAN POLITICAL SCIENCE REVIEW
15631.0,"ZHANG H, 2017, INT J INF MANAGE",2017.0,2678.0,INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT,journal,02684012,,"1,373",Q1,196.0,,267.0,5646.0,1908.0,264.0,"6,88","58,81","32,41",23.0,0.0,United Kingdom,Western Europe,Elsevier Ltd,"1970, 1986-2025",Computer Networks and Communications (Q1); Information Systems (Q1); Library and Information Sciences (Q1),Computer Science; Social Sciences,2017.0,INT J INF MANAGE,INTERNATIONAL JOURNAL OF INFORMATION MANAGEMENT
15972.0,"SARFRAZ M, 2023, IND TEXTILA",2023.0,17699.0,INDUSTRIA TEXTILA,journal,12225347,,"0,246",Q3,21.0,,285.0,2906.0,337.0,285.0,"1,19","32,29","48,16",0.0,29.0,Romania,Eastern Europe,Inst. Nat. Cercetare-Dezvoltare Text. Pielarie,1994-2024,"Business, Management and Accounting (miscellaneous) (Q3); Environmental Science (miscellaneous) (Q3); Materials Science (miscellaneous) (Q3); Polymers and Plastics (Q3)","Business, Management and Accounting; Environmental Science; Materials Science",2023.0,IND TEXTILA,INDUSTRIA TEXTILA
16544.0,"SALAZAR N, 2020, TOURISM GEOGR",2020.0,3885.0,TOURISM GEOGRAPHIES,journal,14701340,14616688,"1,082",Q1,98.0,,166.0,4679.0,748.0,121.0,"4,08","59,23","52,17",18.0,51.0,United Kingdom,Western Europe,Routledge,1999-2025,"Geography, Planning and Development (Q1); Tourism, Leisure and Hospitality Management (Q1)","Business, Management and Accounting; Social Sciences",2020.0,TOURISM GEOGR,TOURISM GEOGRAPHIES
16776.0,"TOOR S, 2011, LEADERSH MANAGE ENG",2011.0,17420.0,LEADERSHIP AND MANAGEMENT IN ENGINEERING,journal,15326748,,"0,159",Q3,25.0,,137.0,487.0,20.0,121.0,"0,18","9,02","10,20",0.0,0.0,United States,Northern America,American Society of Civil Engineers (ASCE),2001-2013,Strategy and Management (Q3); Civil and Structural Engineering (Q4); Management Science and Operations Research (Q4),"Business, Management and Accounting; Decision Sciences; Engineering",2011.0,LEADERSH MANAGE ENG,LEADERSHIP AND MANAGEMENT IN ENGINEERING
17362.0,"AGGARWAL C, 2002, IEEE T KNOWL DATA EN",2002.0,1235.0,IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,journal,10414347,,"1,416",Q1,216.0,,207.0,3084.0,622.0,202.0,"2,25","31,15","16,89",1.0,0.0,United States,Northern America,IEEE Computer Society,1989-2025,Computational Theory and Mathematics (Q1); Computer Science Applications (Q1); Information Systems (Q1),Computer Science,2002.0,IEEE T KNOWL DATA EN,IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING
17385.0,"JI Q, 2020, INT REV FINANC ANAL",2020.0,3001.0,INTERNATIONAL REVIEW OF FINANCIAL ANALYSIS,journal,10575219,,"1,270",Q1,110.0,,321.0,10333.0,1472.0,318.0,"4,86","63,01","28,41",28.0,43.0,United States,Northern America,Elsevier Inc.,1992-2025,Economics and Econometrics (Q1); Finance (Q1),"Economics, Econometrics and Finance",2020.0,INT REV FINANC ANAL,INTERNATIONAL REVIEW OF FINANCIAL ANALYSIS
17493.0,"JUTLA D, 2002, INTERNET RES",2002.0,6027.0,INTERNET RESEARCH,journal,10662243,,"0,390",Q2,118.0,,170.0,1268.0,157.0,163.0,"0,91","30,19","24,59",2.0,0.0,United Kingdom,Western Europe,Emerald Group Publishing Ltd.,1991-2025,Communication (Q2); Sociology and Political Science (Q2); Economics and Econometrics (Q3),"Economics, Econometrics and Finance; Social Sciences",2002.0,INTERNET RES,INTERNET RESEARCH
17533.0,"LEHKONEN H, 2015, J INT MONEY FINANCE",2015.0,2471.0,JOURNAL OF INTERNATIONAL MONEY AND FINANCE,journal,02615606,,"1,471",Q1,123.0,,382.0,4508.0,894.0,372.0,"2,04","38,20","21,46",94.0,0.0,United Kingdom,Western Europe,Elsevier B.V.,1982-2025,Economics and Econometrics (Q1); Finance (Q1),"Economics, Econometrics and Finance",2015.0,J INT MONEY FINANCE,JOURNAL OF INTERNATIONAL MONEY AND FINANCE
17627.0,"DOMENICO M, 2014, NEW TECHNOL WORK EMPLOY",2014.0,8544.0,"NEW TECHNOLOGY, WORK AND EMPLOYMENT",journal,02681072,1468005X,"0,530",Q2,67.0,,54.0,911.0,118.0,51.0,"2,36","50,61","52,50",9.0,0.0,United Kingdom,Western Europe,Wiley-Blackwell Publishing Ltd,1986-2025,Human Factors and Ergonomics (Q2); Management of Technology and Innovation (Q2); Strategy and Management (Q2),"Business, Management and Accounting; Social Sciences",2014.0,NEW TECHNOL WORK EMPLOY,"NEW TECHNOLOGY, WORK AND EMPLOYMENT"
17864.0,"VAGAL A, 2020, RADIOLOGY",2020.0,603.0,RADIOLOGY,journal,00338419,15271315,"3,118",Q1,346.0,,1635.0,11868.0,10367.0,1137.0,"6,31","21,19","32,19",101.0,257.0,United States,Northern America,Radiological Society of North America Inc.,1945-2025,"Radiology, Nuclear Medicine and Imaging (Q1)",Medicine,2020.0,RADIOLOGY,RADIOLOGY
18136.0,"MERIGÓ J, 2014, APPL SOFT COMPUT",2014.0,2073.0,APPLIED SOFT COMPUTING,journal,15684946,,"1,592",Q1,208.0,,1295.0,20853.0,6277.0,1288.0,"4,39","42,21","22,37",14.0,0.0,Netherlands,Western Europe,Elsevier B.V.,2001-2025,Software (Q1),Computer Science,2014.0,APPL SOFT COMPUT,APPLIED SOFT COMPUTING
18217.0,"YANG Q, 2015, ACTA OECON",2015.0,16898.0,ACTA OECONOMICA,journal,00016373,15882659,"0,211",Q3,21.0,,108.0,2022.0,71.0,102.0,"0,75","30,18","40,48",5.0,0.0,Hungary,Eastern Europe,Akademiai Kiado ZRt.,"1995-2000, 2002-2024",Economics and Econometrics (Q3),"Economics, Econometrics and Finance",2015.0,ACTA OECON,ACTA OECONOMICA
18232.0,"BOYD D, 2007, J COMPUT-MEDIAT COMM",2007.0,4566.0,JOURNAL OF COMPUTER-MEDIATED COMMUNICATION,journal,10836101,,"0,732",Q1,144.0,,142.0,3293.0,408.0,142.0,"2,79","45,11","43,38",24.0,0.0,United States,Northern America,Oxford University Press,1995-2025,Computer Networks and Communications (Q1); Computer Science Applications (Q2),Computer Science,2007.0,J COMPUT-MEDIAT COMM,JOURNAL OF COMPUTER-MEDIATED COMMUNICATION
18291.0,"ROBERTSON J, 2020, SOCIOECON PLANN SCI",2020.0,4268.0,SOCIO-ECONOMIC PLANNING SCIENCES,journal,00380121,,"1,020",Q1,76.0,,141.0,8111.0,704.0,137.0,"4,99","55,94","32,21",15.0,69.0,United Kingdom,Western Europe,Elsevier Ltd,1967-2025,"Geography, Planning and Development (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1); Economics and Econometrics (Q2); Statistics, Probability and Uncertainty (Q2)","Business, Management and Accounting; Decision Sciences; Economics, Econometrics and Finance; Social Sciences",2020.0,SOCIOECON PLANN SCI,SOCIO-ECONOMIC PLANNING SCIENCES
18729.0,"ZHANG S, 2020, PSYCHIAT RES",2020.0,3197.0,PSYCHIATRY RESEARCH,journal,01651781,18727123,"1,224",Q1,187.0,,2510.0,31216.0,7793.0,2424.0,"2,90","39,17","49,68",188.0,239.0,Ireland,Western Europe,Elsevier Ireland Ltd,1979-2025,Psychiatry and Mental Health (Q1); Biological Psychiatry (Q2),Medicine; Neuroscience,2020.0,PSYCHIAT RES,PSYCHIATRY RESEARCH
